folder,pdf_name,pdf_path,iccd_code,csv_index,id_scheda_originale,png_name,png_path,status
campania/1500962989_AV_Miletto_edificio singolo_casolare,download (13).pdf,0.original_foto_schede/campania/1500962989_AV_Miletto_edificio singolo_casolare/download (13).pdf,1500962989,26869,35f6a16a-1024-4f57-ad7b-75a579b7152b,35f6a16a-1024-4f57-ad7b-75a579b7152b.png,1.output_png_schede/35f6a16a-1024-4f57-ad7b-75a579b7152b.png,exported
campania/1500962999_Villa Literno_CE_edificio con annessi,download (13).pdf,0.original_foto_schede/campania/1500962999_Villa Literno_CE_edificio con annessi/download (13).pdf,1500962999,34820,54b04443-8015-4d6e-a6d5-5a437f5782fe,54b04443-8015-4d6e-a6d5-5a437f5782fe.png,1.output_png_schede/54b04443-8015-4d6e-a6d5-5a437f5782fe.png,exported
campania/1500963000_CE_Riardo_complesso_masseria,download (13).pdf,0.original_foto_schede/campania/1500963000_CE_Riardo_complesso_masseria/download (13).pdf,1500963000,28478,b3beccad-adfd-4768-944e-fd4deccd16a7,b3beccad-adfd-4768-944e-fd4deccd16a7.png,1.output_png_schede/b3beccad-adfd-4768-944e-fd4deccd16a7.png,exported
campania/1500963128_AV_complesso_masseria fortificata,download (6).pdf,0.original_foto_schede/campania/1500963128_AV_complesso_masseria fortificata/download (6).pdf,1500963128,40843,a647f319-24a6-47e5-8f75-2ced8a76c165,a647f319-24a6-47e5-8f75-2ced8a76c165.png,1.output_png_schede/a647f319-24a6-47e5-8f75-2ced8a76c165.png,exported
campania/1500963135_AV_Calitri_complesso_masseria,download (13).pdf,0.original_foto_schede/campania/1500963135_AV_Calitri_complesso_masseria/download (13).pdf,1500963135,40840,f863c9a6-f43e-4812-a53c-cf023755d0df,f863c9a6-f43e-4812-a53c-cf023755d0df.png,1.output_png_schede/f863c9a6-f43e-4812-a53c-cf023755d0df.png,exported
campania/1500965097_S. Maria la fossa_CE_edificio con annessi,download (13).pdf,0.original_foto_schede/campania/1500965097_S. Maria la fossa_CE_edificio con annessi/download (13).pdf,1500965097,40038,ff8e81f1-53a5-46cb-8c4a-b10d96a6428c,ff8e81f1-53a5-46cb-8c4a-b10d96a6428c.png,1.output_png_schede/ff8e81f1-53a5-46cb-8c4a-b10d96a6428c.png,exported
campania/1500965118_S.Maria la Fossa_CE_edificio con annessi,download (13).pdf,0.original_foto_schede/campania/1500965118_S.Maria la Fossa_CE_edificio con annessi/download (13).pdf,1500965118,40021,4117a982-f061-41f0-a5ed-17741ed89bf0,4117a982-f061-41f0-a5ed-17741ed89bf0.png,1.output_png_schede/4117a982-f061-41f0-a5ed-17741ed89bf0.png,exported
campania/1500965143_AV_Frigento_complesso_masseria,download (13).pdf,0.original_foto_schede/campania/1500965143_AV_Frigento_complesso_masseria/download (13).pdf,1500965143,36237,6dea1a8c-be95-4c9c-ae3c-d3a8239c051b,6dea1a8c-be95-4c9c-ae3c-d3a8239c051b.png,1.output_png_schede/6dea1a8c-be95-4c9c-ae3c-d3a8239c051b.png,exported
campania/1500965155_AV_Mirabella Eclano_complesso_casa edifici affiancati,download (13).pdf,0.original_foto_schede/campania/1500965155_AV_Mirabella Eclano_complesso_casa edifici affiancati/download (13).pdf,1500965155,41986,e0449426-1910-4129-ba74-cb73964f0759,e0449426-1910-4129-ba74-cb73964f0759.png,1.output_png_schede/e0449426-1910-4129-ba74-cb73964f0759.png,exported
campania/1500965243_AV_Avellino_edificio con annessi_casale,download (13).pdf,0.original_foto_schede/campania/1500965243_AV_Avellino_edificio con annessi_casale/download (13).pdf,1500965243,41665,91175aaa-b748-40f7-9be3-85f9e1dd47fb,91175aaa-b748-40f7-9be3-85f9e1dd47fb.png,1.output_png_schede/91175aaa-b748-40f7-9be3-85f9e1dd47fb.png,exported
emilia_romagna/0800694066_RE_Montecchio Emilia_COM_corte rurale,0800694066_RE_Montecchio Emilia_COM_corte rurale.pdf,0.original_foto_schede/emilia_romagna/0800694066_RE_Montecchio Emilia_COM_corte rurale/0800694066_RE_Montecchio Emilia_COM_corte rurale.pdf,0800694066,12591,5da748f9-addb-430d-aa15-31a86d27749c,5da748f9-addb-430d-aa15-31a86d27749c.png,1.output_png_schede/5da748f9-addb-430d-aa15-31a86d27749c.png,exported
emilia_romagna/0800694095_FE_COM_casa edifici affiancati_NO,0800694095_FE_COM_casa edifici affiancati.pdf,0.original_foto_schede/emilia_romagna/0800694095_FE_COM_casa edifici affiancati_NO/0800694095_FE_COM_casa edifici affiancati.pdf,0800694095,44051,6703df88-516c-4d9f-a6eb-63558f670d79,6703df88-516c-4d9f-a6eb-63558f670d79.png,1.output_png_schede/6703df88-516c-4d9f-a6eb-63558f670d79.png,exported
emilia_romagna/0800697664_RE_Bibbiana_EDSIN_casa con torre,0800697664_RE_Bibbiana_EDSIN_casa con torre.pdf,0.original_foto_schede/emilia_romagna/0800697664_RE_Bibbiana_EDSIN_casa con torre/0800697664_RE_Bibbiana_EDSIN_casa con torre.pdf,0800697664,13699,03d8a957-5cc3-4da8-a160-2b733143771a,03d8a957-5cc3-4da8-a160-2b733143771a.png,1.output_png_schede/03d8a957-5cc3-4da8-a160-2b733143771a.png,exported
emilia_romagna/0800699864_MO_Campogalliano_COM_corte rurale aperta,0800699864_MO_Campogalliano_COM_corte rurale aperta.pdf,0.original_foto_schede/emilia_romagna/0800699864_MO_Campogalliano_COM_corte rurale aperta/0800699864_MO_Campogalliano_COM_corte rurale aperta.pdf,0800699864,11456,9a3f31a3-d279-4cc6-9578-e3b2e8570863,9a3f31a3-d279-4cc6-9578-e3b2e8570863.png,1.output_png_schede/9a3f31a3-d279-4cc6-9578-e3b2e8570863.png,exported
emilia_romagna/0800701008_BO_Mordano_EDANN_cascina,0800701008_BO_Mordano_EDANN_cascina.pdf,0.original_foto_schede/emilia_romagna/0800701008_BO_Mordano_EDANN_cascina/0800701008_BO_Mordano_EDANN_cascina.pdf,0800701008,807,945a055f-317f-4798-9790-2e180fe60ba1,945a055f-317f-4798-9790-2e180fe60ba1.png,1.output_png_schede/945a055f-317f-4798-9790-2e180fe60ba1.png,exported
emilia_romagna/0800702272_PC_Lugagnano Val d_Arda_COM_casa ed affiancati,PC_Lugagnano Val d_Arda_COM_casa ed affiancati.pdf,0.original_foto_schede/emilia_romagna/0800702272_PC_Lugagnano Val d_Arda_COM_casa ed affiancati/PC_Lugagnano Val d_Arda_COM_casa ed affiancati.pdf,0800702272,1034,13573cff-3b6e-48eb-b45f-fe37c4b21d74,13573cff-3b6e-48eb-b45f-fe37c4b21d74.png,1.output_png_schede/13573cff-3b6e-48eb-b45f-fe37c4b21d74.png,exported
emilia_romagna/0800702702_FE_Poggio Renatico_EDANN_casa con torre,0800702702_FE_Poggio Renatico_EDANN_casa con torre.pdf,0.original_foto_schede/emilia_romagna/0800702702_FE_Poggio Renatico_EDANN_casa con torre/0800702702_FE_Poggio Renatico_EDANN_casa con torre.pdf,0800702702,43583,6d949d4a-d546-4799-88b9-be309a28758a,6d949d4a-d546-4799-88b9-be309a28758a.png,1.output_png_schede/6d949d4a-d546-4799-88b9-be309a28758a.png,exported
emilia_romagna/fidenza01,fidenza01.pdf,0.original_foto_schede/emilia_romagna/fidenza01/fidenza01.pdf,0800701099,5654,977446ed-233a-432a-a34d-83d4eb78729e,977446ed-233a-432a-a34d-83d4eb78729e.png,1.output_png_schede/977446ed-233a-432a-a34d-83d4eb78729e.png,exported
friuli/0600183736_UD_S. Leonardo_casa a ballatoio,0600183736_UD_S. Leonardo_casa a ballatoio.pdf,0.original_foto_schede/friuli/0600183736_UD_S. Leonardo_casa a ballatoio/0600183736_UD_S. Leonardo_casa a ballatoio.pdf,0600183736,5275,7c562f39-2cad-4bdf-bdce-e53b14699c49,7c562f39-2cad-4bdf-bdce-e53b14699c49.png,1.output_png_schede/7c562f39-2cad-4bdf-bdce-e53b14699c49.png,exported
friuli/claut01,claut01.pdf,0.original_foto_schede/friuli/claut01/claut01.pdf,0600183579,4145,2f9e2a1d-9cab-4c19-8ade-e48d4979b501,2f9e2a1d-9cab-4c19-8ade-e48d4979b501.png,1.output_png_schede/2f9e2a1d-9cab-4c19-8ade-e48d4979b501.png,exported
friuli/tramonti01,tramonti01.pdf,0.original_foto_schede/friuli/tramonti01/tramonti01.pdf,0600183492,23024,8b525e04-6ad8-4447-9c24-4c5c52595fae,8b525e04-6ad8-4447-9c24-4c5c52595fae.png,1.output_png_schede/8b525e04-6ad8-4447-9c24-4c5c52595fae.png,exported
friuli/tramonti02,tramonti02.pdf,0.original_foto_schede/friuli/tramonti02/tramonti02.pdf,0600191013,23178,144db232-5705-4824-a325-d38b8f51875c,144db232-5705-4824-a325-d38b8f51875c.png,1.output_png_schede/144db232-5705-4824-a325-d38b8f51875c.png,exported
"lazio/Acquapendente (VT)_ Strada Campo Morino_ED.ANN., casa a scala esterna",download.pdf,"0.original_foto_schede/lazio/Acquapendente (VT)_ Strada Campo Morino_ED.ANN., casa a scala esterna/download.pdf",1201418148,41321,1dec72a4-f4fa-48b8-bc57-a9c9f98782a1,1dec72a4-f4fa-48b8-bc57-a9c9f98782a1.png,1.output_png_schede/1dec72a4-f4fa-48b8-bc57-a9c9f98782a1.png,exported
"lazio/Acuto (FR)_ Via Macerie 4_EDIFICIO SINGOLO, stazzo_1201418952",download.pdf,"0.original_foto_schede/lazio/Acuto (FR)_ Via Macerie 4_EDIFICIO SINGOLO, stazzo_1201418952/download.pdf",1201418952,43126,b2f1a9a8-263a-4e9b-9738-442553553361,b2f1a9a8-263a-4e9b-9738-442553553361.png,1.output_png_schede/b2f1a9a8-263a-4e9b-9738-442553553361.png,exported
"lazio/Alatri (FR)_ Via Valle Cicogna 31_ED.SING., scala esterna",download.pdf,"0.original_foto_schede/lazio/Alatri (FR)_ Via Valle Cicogna 31_ED.SING., scala esterna/download.pdf",1201417030,27298,caf2e85d-bf9e-4df8-a4da-3574f11daef3,caf2e85d-bf9e-4df8-a4da-3574f11daef3.png,1.output_png_schede/caf2e85d-bf9e-4df8-a4da-3574f11daef3.png,exported
"lazio/Alvito (FR)_ Via Piano Macchialonga 27_EDIFICIO SINGOLO, casale_1201418943",download.pdf,"0.original_foto_schede/lazio/Alvito (FR)_ Via Piano Macchialonga 27_EDIFICIO SINGOLO, casale_1201418943/download.pdf",1201418943,42139,a71f9167-2160-4862-98a0-bf51bcddebd0,a71f9167-2160-4862-98a0-bf51bcddebd0.png,1.output_png_schede/a71f9167-2160-4862-98a0-bf51bcddebd0.png,exported
"lazio/Anagni (FR)_ Via Preturi 41_EDIFICIO SINGOLO, dimora stagionale_1201418941",download.pdf,"0.original_foto_schede/lazio/Anagni (FR)_ Via Preturi 41_EDIFICIO SINGOLO, dimora stagionale_1201418941/download.pdf",1201418941,39066,15d021d3-dd0d-46bc-948b-ed1c9ddce6a3,15d021d3-dd0d-46bc-948b-ed1c9ddce6a3.png,1.output_png_schede/15d021d3-dd0d-46bc-948b-ed1c9ddce6a3.png,exported
lazio/Aprilia (LT)_ Via Apriliana 137_EDIFICIO CON ANNESSI_casale,download.pdf,0.original_foto_schede/lazio/Aprilia (LT)_ Via Apriliana 137_EDIFICIO CON ANNESSI_casale/download.pdf,1201416096,43766,cab0e3a5-3342-4736-af7c-d5ca4f96a586,cab0e3a5-3342-4736-af7c-d5ca4f96a586.png,1.output_png_schede/cab0e3a5-3342-4736-af7c-d5ca4f96a586.png,exported
lazio/Aprilia (LT)_ Via Tufello 28_EDIFICIO CON ANNESSI_casale,download.pdf,0.original_foto_schede/lazio/Aprilia (LT)_ Via Tufello 28_EDIFICIO CON ANNESSI_casale/download.pdf,1201415957,3123,8e974f79-5887-425f-88c8-2ffa06d2dec4,8e974f79-5887-425f-88c8-2ffa06d2dec4.png,1.output_png_schede/8e974f79-5887-425f-88c8-2ffa06d2dec4.png,exported
lazio/Arce (FR)_ Casale Pantanaccio via Campostefano 254,download.pdf,0.original_foto_schede/lazio/Arce (FR)_ Casale Pantanaccio via Campostefano 254/download.pdf,,,,,,no_matching_iccd_code
"lazio/Arce (FR)_ Via Campostefano 254_EDIFICIO SINGOLO, casale_1201412196",download.pdf,"0.original_foto_schede/lazio/Arce (FR)_ Via Campostefano 254_EDIFICIO SINGOLO, casale_1201412196/download.pdf",1201412196,18850,ac98ffe5-ec47-4ada-b58a-f12eaef0990f,ac98ffe5-ec47-4ada-b58a-f12eaef0990f.png,1.output_png_schede/ac98ffe5-ec47-4ada-b58a-f12eaef0990f.png,exported
"lazio/Arpino (FR)_ Contrada Coste Calde 14_EDIFICIO SINGOLO, casa con torre_1201415801",download.pdf,"0.original_foto_schede/lazio/Arpino (FR)_ Contrada Coste Calde 14_EDIFICIO SINGOLO, casa con torre_1201415801/download.pdf",1201415801,24858,7a27c0cc-1e2a-4016-b48d-dadf0b736839,7a27c0cc-1e2a-4016-b48d-dadf0b736839.png,1.output_png_schede/7a27c0cc-1e2a-4016-b48d-dadf0b736839.png,exported
"lazio/Atina (FR)_ Via Vecchia Sferracavallo 1431_EDIFICIO SINGOLO, casale_1201417608",download.pdf,"0.original_foto_schede/lazio/Atina (FR)_ Via Vecchia Sferracavallo 1431_EDIFICIO SINGOLO, casale_1201417608/download.pdf",1201417608,21573,6ba97814-fc00-4e33-b338-2a548da306e8,6ba97814-fc00-4e33-b338-2a548da306e8.png,1.output_png_schede/6ba97814-fc00-4e33-b338-2a548da306e8.png,exported
lazio/Ausonia (FR)_ Via Bastia_EDIFICIO CON ANNESSI_casa rurale di montagna,download.pdf,0.original_foto_schede/lazio/Ausonia (FR)_ Via Bastia_EDIFICIO CON ANNESSI_casa rurale di montagna/download.pdf,1201416051,24078,78429b8b-1c20-4595-87f3-ddd47e2b1f18,78429b8b-1c20-4595-87f3-ddd47e2b1f18.png,1.output_png_schede/78429b8b-1c20-4595-87f3-ddd47e2b1f18.png,exported
lazio/Bagnoregio (VT)_ strada provinciale 6_Casale Podere Sterpeti_EDIFICIO CON ANNESSI casale,download.pdf,0.original_foto_schede/lazio/Bagnoregio (VT)_ strada provinciale 6_Casale Podere Sterpeti_EDIFICIO CON ANNESSI casale/download.pdf,1201413684,19283,9e658dbb-cb23-4d6a-861e-05f5871be7b4,9e658dbb-cb23-4d6a-861e-05f5871be7b4.png,1.output_png_schede/9e658dbb-cb23-4d6a-861e-05f5871be7b4.png,exported
lazio/Bagnoregio (VT)_ Strada Provinciale Umbro-Casentinese_EDIFICIO CON ANNESSI_casale,download.pdf,0.original_foto_schede/lazio/Bagnoregio (VT)_ Strada Provinciale Umbro-Casentinese_EDIFICIO CON ANNESSI_casale/download.pdf,1201415674,9919,0b8b5e17-fdc3-41b2-b4a7-b542793ec943,0b8b5e17-fdc3-41b2-b4a7-b542793ec943.png,1.output_png_schede/0b8b5e17-fdc3-41b2-b4a7-b542793ec943.png,exported
lazio/Bomarzo (VT)_ Via G. Verga snc_EDIFICIO SINGOLO_casa con torre_,download.pdf,0.original_foto_schede/lazio/Bomarzo (VT)_ Via G. Verga snc_EDIFICIO SINGOLO_casa con torre_/download.pdf,1201418131,41319,787019e0-58a0-42a5-a0a7-9dddb941519d,787019e0-58a0-42a5-a0a7-9dddb941519d.png,1.output_png_schede/787019e0-58a0-42a5-a0a7-9dddb941519d.png,exported
lazio/Borgorose (RI)_ Via Scarperia_EDIFICIO SINGOLO_casa di pendio,download.pdf,0.original_foto_schede/lazio/Borgorose (RI)_ Via Scarperia_EDIFICIO SINGOLO_casa di pendio/download.pdf,1201417915,34418,b3dc0422-212d-4daf-97ea-77f462e5ce23,b3dc0422-212d-4daf-97ea-77f462e5ce23.png,1.output_png_schede/b3dc0422-212d-4daf-97ea-77f462e5ce23.png,exported
lazio/Campodimele (LT)_ Località Costa del Maggio_EDIFICIO SINGOLO_casolare,download.pdf,0.original_foto_schede/lazio/Campodimele (LT)_ Località Costa del Maggio_EDIFICIO SINGOLO_casolare/download.pdf,1201412463,34908,c7a03954-e060-4734-aced-9f624dc26265,c7a03954-e060-4734-aced-9f624dc26265.png,1.output_png_schede/c7a03954-e060-4734-aced-9f624dc26265.png,exported
"lazio/Campodimele (LT)_ S.P. Le Querce, 5_EDIFICIO SINGOLO, casolare_1201412455",download.pdf,"0.original_foto_schede/lazio/Campodimele (LT)_ S.P. Le Querce, 5_EDIFICIO SINGOLO, casolare_1201412455/download.pdf",1201412455,34954,c42ff727-4f82-4116-8954-a502e1b1b7de,c42ff727-4f82-4116-8954-a502e1b1b7de.png,1.output_png_schede/c42ff727-4f82-4116-8954-a502e1b1b7de.png,exported
"lazio/Campodimele (LT)_ S.R. 82_EDIFICIO SINGOLO, dimora stagionale_1201412460",download.pdf,"0.original_foto_schede/lazio/Campodimele (LT)_ S.R. 82_EDIFICIO SINGOLO, dimora stagionale_1201412460/download.pdf",1201412460,36462,469dc8fe-501b-457f-93fc-82af075a5cbe,469dc8fe-501b-457f-93fc-82af075a5cbe.png,1.output_png_schede/469dc8fe-501b-457f-93fc-82af075a5cbe.png,exported
"lazio/Campodimele (LT)_ Strada Costa dei Grassi, 1_EDIFICIO CON ANNESSI_casolare",download.pdf,"0.original_foto_schede/lazio/Campodimele (LT)_ Strada Costa dei Grassi, 1_EDIFICIO CON ANNESSI_casolare/download.pdf",1201416973,37094,3cedb99a-af79-45bf-a427-c0df70673b29,3cedb99a-af79-45bf-a427-c0df70673b29.png,1.output_png_schede/3cedb99a-af79-45bf-a427-c0df70673b29.png,exported
"lazio/Campoli Appennino (FR)_ Via Prato_EDIFICIO SINGOLO, casale_1201412274",download.pdf,"0.original_foto_schede/lazio/Campoli Appennino (FR)_ Via Prato_EDIFICIO SINGOLO, casale_1201412274/download.pdf",1201412274,18909,9c0168eb-7874-409c-9be4-4a7af06d875a,9c0168eb-7874-409c-9be4-4a7af06d875a.png,1.output_png_schede/9c0168eb-7874-409c-9be4-4a7af06d875a.png,exported
lazio/Capranica (VT)_ SS2_EDIFICIO SINGOLO_villa,download.pdf,0.original_foto_schede/lazio/Capranica (VT)_ SS2_EDIFICIO SINGOLO_villa/download.pdf,1201417803,37681,92a85c5c-a99e-4542-aab4-964d8aa239e0,92a85c5c-a99e-4542-aab4-964d8aa239e0.png,1.output_png_schede/92a85c5c-a99e-4542-aab4-964d8aa239e0.png,exported
"lazio/Casalvieri (FR)_ Via Conte 5_EDIFICIO SINGOLO, casa a corte chiusa_1201418955",download.pdf,"0.original_foto_schede/lazio/Casalvieri (FR)_ Via Conte 5_EDIFICIO SINGOLO, casa a corte chiusa_1201418955/download.pdf",1201418955,43395,17f6cfc1-963c-401b-bd62-1becf7799ec1,17f6cfc1-963c-401b-bd62-1becf7799ec1.png,1.output_png_schede/17f6cfc1-963c-401b-bd62-1becf7799ec1.png,exported
"lazio/Cassino (FR)_ Via Mutaro_EDIFICIO SINGOLO, casa a scala esterna_1201418079",download.pdf,"0.original_foto_schede/lazio/Cassino (FR)_ Via Mutaro_EDIFICIO SINGOLO, casa a scala esterna_1201418079/download.pdf",1201418079,34594,48b6f691-91e0-4836-9b08-ce45b780864a,48b6f691-91e0-4836-9b08-ce45b780864a.png,1.output_png_schede/48b6f691-91e0-4836-9b08-ce45b780864a.png,exported
lazio/Castel Sant_Angelo (RI)_ Via Salaria_EDIFICIO SINGOLO_casale,download.pdf,0.original_foto_schede/lazio/Castel Sant_Angelo (RI)_ Via Salaria_EDIFICIO SINGOLO_casale/download.pdf,,,,,,no_matching_iccd_code
"lazio/Castelforte (LT)_ Località Saracinisco (Valle di Suio)_COMPLESSO, insediamento rurale_1201416700",download.pdf,"0.original_foto_schede/lazio/Castelforte (LT)_ Località Saracinisco (Valle di Suio)_COMPLESSO, insediamento rurale_1201416700/download.pdf",1201416700,34027,ce425445-26ff-4004-b74c-513b44812630,ce425445-26ff-4004-b74c-513b44812630.png,1.output_png_schede/ce425445-26ff-4004-b74c-513b44812630.png,exported
"lazio/Castelforte (LT)_ Via delle Terme, s.n.c. (S.P. Ausente)_EDIFICIO SINGOLO, casale_1201415982",download.pdf,"0.original_foto_schede/lazio/Castelforte (LT)_ Via delle Terme, s.n.c. (S.P. Ausente)_EDIFICIO SINGOLO, casale_1201415982/download.pdf",1201415982,50,9b68fde5-2f5f-482c-aeca-d8ad12497ded,9b68fde5-2f5f-482c-aeca-d8ad12497ded.png,1.output_png_schede/9b68fde5-2f5f-482c-aeca-d8ad12497ded.png,exported
"lazio/Castelforte (LT)_ Via Palombaia_EDIFICIO SINGOLO, casolare_1201415967",download.pdf,"0.original_foto_schede/lazio/Castelforte (LT)_ Via Palombaia_EDIFICIO SINGOLO, casolare_1201415967/download.pdf",1201415967,29227,daaf0249-7e62-4e4d-937d-000153d04f92,daaf0249-7e62-4e4d-937d-000153d04f92.png,1.output_png_schede/daaf0249-7e62-4e4d-937d-000153d04f92.png,exported
"lazio/Castelforte (LT)_ Via Valle di Suio_EDIFICIO SINGOLO, casa a scala esterna_1201416702",download.pdf,"0.original_foto_schede/lazio/Castelforte (LT)_ Via Valle di Suio_EDIFICIO SINGOLO, casa a scala esterna_1201416702/download.pdf",1201416702,34045,74f6b3a7-a55b-4306-8abe-fde0ed61016b,74f6b3a7-a55b-4306-8abe-fde0ed61016b.png,1.output_png_schede/74f6b3a7-a55b-4306-8abe-fde0ed61016b.png,exported
"lazio/Castelliri (FR)_ Strada SP169 n. 136_EDIFICIO SINGOLO, casale_1201415845",download.pdf,"0.original_foto_schede/lazio/Castelliri (FR)_ Strada SP169 n. 136_EDIFICIO SINGOLO, casale_1201415845/download.pdf",1201415845,3998,0f00b279-d059-497a-8661-46bc6a3c056a,0f00b279-d059-497a-8661-46bc6a3c056a.png,1.output_png_schede/0f00b279-d059-497a-8661-46bc6a3c056a.png,exported
lazio/Castelliri (FR)_ Strada SP169 n. 55_EDIFICIO CON ANNESSI_casolare,download.pdf,0.original_foto_schede/lazio/Castelliri (FR)_ Strada SP169 n. 55_EDIFICIO CON ANNESSI_casolare/download.pdf,1201416014,28411,02bb044c-8347-4335-8e1d-5d2f3844ded8,02bb044c-8347-4335-8e1d-5d2f3844ded8.png,1.output_png_schede/02bb044c-8347-4335-8e1d-5d2f3844ded8.png,exported
lazio/Civita Castellana (VT)_ Via Falerina 12_EDIFICIO SINGOLO_casa a scala esterna,download.pdf,0.original_foto_schede/lazio/Civita Castellana (VT)_ Via Falerina 12_EDIFICIO SINGOLO_casa a scala esterna/download.pdf,1201417728,36312,b4583f2d-e56e-4d21-842c-99b0b0dc0554,b4583f2d-e56e-4d21-842c-99b0b0dc0554.png,1.output_png_schede/b4583f2d-e56e-4d21-842c-99b0b0dc0554.png,exported
lazio/Civitella d_Agliano (VT)_ Strada Provinciale Teverina (variante)_EDIFICIO CON ANNESSI_casale,download.pdf,0.original_foto_schede/lazio/Civitella d_Agliano (VT)_ Strada Provinciale Teverina (variante)_EDIFICIO CON ANNESSI_casale/download.pdf,1201417725,37878,3f14ea78-6757-45df-ab4e-f06883d0f495,3f14ea78-6757-45df-ab4e-f06883d0f495.png,1.output_png_schede/3f14ea78-6757-45df-ab4e-f06883d0f495.png,exported
"lazio/Colfelice (FR)_ via Casilina 12_ED.ANN., casale",download.pdf,"0.original_foto_schede/lazio/Colfelice (FR)_ via Casilina 12_ED.ANN., casale/download.pdf",,,,,,no_matching_iccd_code
lazio/Coreno Ausonio (FR)_ Loc. Le Chianare_EDIFICIO SINGOLO_dimora stagionale,download.pdf,0.original_foto_schede/lazio/Coreno Ausonio (FR)_ Loc. Le Chianare_EDIFICIO SINGOLO_dimora stagionale/download.pdf,1201415162,19748,4b7752de-622e-4116-ab78-813ef608958b,4b7752de-622e-4116-ab78-813ef608958b.png,1.output_png_schede/4b7752de-622e-4116-ab78-813ef608958b.png,exported
lazio/Esperia (FR)_ Via Colle Morecine_EDIFICIO SINGOLO_casa,download.pdf,0.original_foto_schede/lazio/Esperia (FR)_ Via Colle Morecine_EDIFICIO SINGOLO_casa/download.pdf,1201416819,6522,c9af2e2e-ea73-4789-8b29-24483199b469,c9af2e2e-ea73-4789-8b29-24483199b469.png,1.output_png_schede/c9af2e2e-ea73-4789-8b29-24483199b469.png,exported
"lazio/Esperia (FR)_ Via Pisciandrone_EDIFICIO SINGOLO, casa rurale di montagna_1201416049",download.pdf,"0.original_foto_schede/lazio/Esperia (FR)_ Via Pisciandrone_EDIFICIO SINGOLO, casa rurale di montagna_1201416049/download.pdf",1201416049,23966,8ee5e18b-4f86-4833-82f8-736b02d84ad4,8ee5e18b-4f86-4833-82f8-736b02d84ad4.png,1.output_png_schede/8ee5e18b-4f86-4833-82f8-736b02d84ad4.png,exported
lazio/Fiumicino (RM)_ Centro Falconieri Via della Stazione di Palidoro_COMPLESSO_corte rurale,Centro Falconieri_ortofoto_1.pdf,0.original_foto_schede/lazio/Fiumicino (RM)_ Centro Falconieri Via della Stazione di Palidoro_COMPLESSO_corte rurale/Centro Falconieri_ortofoto_1.pdf,,,,,,no_matching_iccd_code
lazio/Fiumicino (RM)_ Centro Falconieri_Bonifica Torre in Pietra2_casa della bonifica,download.pdf,0.original_foto_schede/lazio/Fiumicino (RM)_ Centro Falconieri_Bonifica Torre in Pietra2_casa della bonifica/download.pdf,1201417796,37876,9e5279b0-5bd6-4077-a71d-137797020b1a,9e5279b0-5bd6-4077-a71d-137797020b1a.png,1.output_png_schede/9e5279b0-5bd6-4077-a71d-137797020b1a.png,exported
lazio/Fiumicino (RM)_ Centro Falconieri_Bonifica Torre in Pietra_casa della bonifica,download.pdf,0.original_foto_schede/lazio/Fiumicino (RM)_ Centro Falconieri_Bonifica Torre in Pietra_casa della bonifica/download.pdf,1201417797,37842,d073af56-f100-4429-bc4b-b91f3938be13,d073af56-f100-4429-bc4b-b91f3938be13.png,1.output_png_schede/d073af56-f100-4429-bc4b-b91f3938be13.png,exported
lazio/Fiumicino (RM)_ Centro Granaretto_Bonifica Torre in Pietra_casa della bonifica,Centro_Granaretto_ortofoto.pdf,0.original_foto_schede/lazio/Fiumicino (RM)_ Centro Granaretto_Bonifica Torre in Pietra_casa della bonifica/Centro_Granaretto_ortofoto.pdf,,,,,,no_matching_iccd_code
lazio/Fiumicino (RM)_ Centro Tre Denari_area nord ovest_bonifica Torre in Pietra_casa della bonifica,download.pdf,0.original_foto_schede/lazio/Fiumicino (RM)_ Centro Tre Denari_area nord ovest_bonifica Torre in Pietra_casa della bonifica/download.pdf,1201418317,43154,863e19b5-cbd3-4b4c-a091-0302d735b74e,863e19b5-cbd3-4b4c-a091-0302d735b74e.png,1.output_png_schede/863e19b5-cbd3-4b4c-a091-0302d735b74e.png,exported
lazio/Fiumicino (RM)_ Centro Tre Denari_area sud_bonifica Torre in Pietra_casa della bonifica,download.pdf,0.original_foto_schede/lazio/Fiumicino (RM)_ Centro Tre Denari_area sud_bonifica Torre in Pietra_casa della bonifica/download.pdf,1201418322,43166,b5eabbda-b80d-456e-9bed-9d66af732f65,b5eabbda-b80d-456e-9bed-9d66af732f65.png,1.output_png_schede/b5eabbda-b80d-456e-9bed-9d66af732f65.png,exported
lazio/Fiumicino (RM)_ Centro Tre Denari_Bonifica Torre in Pietra_casa della bonifica,download.pdf,0.original_foto_schede/lazio/Fiumicino (RM)_ Centro Tre Denari_Bonifica Torre in Pietra_casa della bonifica/download.pdf,1201417795,37841,7e3cd0f5-8b72-41aa-bce9-6a6e62fb679c,7e3cd0f5-8b72-41aa-bce9-6a6e62fb679c.png,1.output_png_schede/7e3cd0f5-8b72-41aa-bce9-6a6e62fb679c.png,exported
