folder,pdf_name,pdf_path,iccd_code,csv_index,id_scheda_originale,pdf_png_name,pdf_png_path,pdf_status,image_candidates,selected_image_name,selected_image_path,random_image_name,random_image_path,image_status,status
"toscana/Rignano sull_Arno (FI)_ Via del Focardo 52_ED.SING., casolare_0901454312",download.pdf,"0.original_foto_schede/toscana/Rignano sull_Arno (FI)_ Via del Focardo 52_ED.SING., casolare_0901454312/download.pdf",0901454312,17737,513e6733-c155-4095-8b9a-33c4bf130945,513e6733-c155-4095-8b9a-33c4bf130945.png,1.output_png_schede/513e6733-c155-4095-8b9a-33c4bf130945.png,already_exists,5,FI_RIGNANO_COLLEPRIMO_eidotipo.jpg,"0.original_foto_schede/toscana/Rignano sull_Arno (FI)_ Via del Focardo 52_ED.SING., casolare_0901454312/FI_RIGNANO_COLLEPRIMO_eidotipo.jpg",513e6733-c155-4095-8b9a-33c4bf130945.jpg,2.output_images_random/513e6733-c155-4095-8b9a-33c4bf130945.jpg,copied,matched
toscana/Scansano (GR)_ SP 159_EDIFICIO SINGOLO_casone,download.pdf,0.original_foto_schede/toscana/Scansano (GR)_ SP 159_EDIFICIO SINGOLO_casone/download.pdf,0901454090,26201,c96030c4-e718-418b-a8dc-7cf0f6c287e0,c96030c4-e718-418b-a8dc-7cf0f6c287e0.png,1.output_png_schede/c96030c4-e718-418b-a8dc-7cf0f6c287e0.png,already_exists,4,Facciata_NE-SE.jpeg,0.original_foto_schede/toscana/Scansano (GR)_ SP 159_EDIFICIO SINGOLO_casone/Facciata_NE-SE.jpeg,c96030c4-e718-418b-a8dc-7cf0f6c287e0.jpg,2.output_images_random/c96030c4-e718-418b-a8dc-7cf0f6c287e0.jpg,copied,matched
toscana/Suvereto (LI)_ Localita_ Poggetto Masino_EDIFICIO SINGOLO_cascina,download.pdf,0.original_foto_schede/toscana/Suvereto (LI)_ Localita_ Poggetto Masino_EDIFICIO SINGOLO_cascina/download.pdf,0901469006,41122,e231ac22-fd08-453f-bef3-c1b51345eb42,e231ac22-fd08-453f-bef3-c1b51345eb42.png,1.output_png_schede/e231ac22-fd08-453f-bef3-c1b51345eb42.png,already_exists,6,Facciata_SE.jpg,0.original_foto_schede/toscana/Suvereto (LI)_ Localita_ Poggetto Masino_EDIFICIO SINGOLO_cascina/Facciata_SE.jpg,e231ac22-fd08-453f-bef3-c1b51345eb42.jpg,2.output_images_random/e231ac22-fd08-453f-bef3-c1b51345eb42.jpg,copied,matched
toscana/Torrita di Siena (SI)_ Via di Ciliano 13_EDIFICIO SINGOLO_casolare,download.pdf,0.original_foto_schede/toscana/Torrita di Siena (SI)_ Via di Ciliano 13_EDIFICIO SINGOLO_casolare/download.pdf,0901454185,427,c49af15e-50a8-410a-80b5-5c54d3e3f08e,c49af15e-50a8-410a-80b5-5c54d3e3f08e.png,1.output_png_schede/c49af15e-50a8-410a-80b5-5c54d3e3f08e.png,already_exists,4,Eidotipo.jpg,0.original_foto_schede/toscana/Torrita di Siena (SI)_ Via di Ciliano 13_EDIFICIO SINGOLO_casolare/Eidotipo.jpg,c49af15e-50a8-410a-80b5-5c54d3e3f08e.jpg,2.output_images_random/c49af15e-50a8-410a-80b5-5c54d3e3f08e.jpg,copied,matched
toscana/Vaglia (FI)_ Via Bolognese 2921_EDIFICIO CON ANNESSI_casa a padiglione,download.pdf,0.original_foto_schede/toscana/Vaglia (FI)_ Via Bolognese 2921_EDIFICIO CON ANNESSI_casa a padiglione/download.pdf,0901454229,32071,a4252e0d-561f-483b-bdf5-f24967ecb155,a4252e0d-561f-483b-bdf5-f24967ecb155.png,1.output_png_schede/a4252e0d-561f-483b-bdf5-f24967ecb155.png,already_exists,7,FI_vaglia_via bolognese 2921_contesto.jpeg,0.original_foto_schede/toscana/Vaglia (FI)_ Via Bolognese 2921_EDIFICIO CON ANNESSI_casa a padiglione/FI_vaglia_via bolognese 2921_contesto.jpeg,a4252e0d-561f-483b-bdf5-f24967ecb155.jpg,2.output_images_random/a4252e0d-561f-483b-bdf5-f24967ecb155.jpg,copied,matched
trentino/curon01,curon01.pdf,0.original_foto_schede/trentino/curon01/curon01.pdf,0400619552,3718,554bb976-4488-4064-b6fa-b5f91c1063d9,554bb976-4488-4064-b6fa-b5f91c1063d9.png,1.output_png_schede/554bb976-4488-4064-b6fa-b5f91c1063d9.png,already_exists,6,fbd22f61-4bf7-4dfc-9cfd-157cdbdc3fc2.jpg,0.original_foto_schede/trentino/curon01/fbd22f61-4bf7-4dfc-9cfd-157cdbdc3fc2.jpg,554bb976-4488-4064-b6fa-b5f91c1063d9.jpg,2.output_images_random/554bb976-4488-4064-b6fa-b5f91c1063d9.jpg,copied,matched
trentino/curon02,curon02.pdf,0.original_foto_schede/trentino/curon02/curon02.pdf,0400619553,3728,3e6cc735-51b1-46aa-825e-56bbaa69f5f0,3e6cc735-51b1-46aa-825e-56bbaa69f5f0.png,1.output_png_schede/3e6cc735-51b1-46aa-825e-56bbaa69f5f0.png,already_exists,5,d92c1fa8-077d-4262-b141-368fc16848bd.jpg,0.original_foto_schede/trentino/curon02/d92c1fa8-077d-4262-b141-368fc16848bd.jpg,3e6cc735-51b1-46aa-825e-56bbaa69f5f0.jpg,2.output_images_random/3e6cc735-51b1-46aa-825e-56bbaa69f5f0.jpg,copied,matched
trentino/funes01,funes01.pdf,0.original_foto_schede/trentino/funes01/funes01.pdf,0400619055,25204,a6d7393d-e059-4512-ae62-704de8090d43,a6d7393d-e059-4512-ae62-704de8090d43.png,1.output_png_schede/a6d7393d-e059-4512-ae62-704de8090d43.png,already_exists,5,6c56a642-2860-4400-ac45-c7d0c8f0cad7.jpeg,0.original_foto_schede/trentino/funes01/6c56a642-2860-4400-ac45-c7d0c8f0cad7.jpeg,a6d7393d-e059-4512-ae62-704de8090d43.jpg,2.output_images_random/a6d7393d-e059-4512-ae62-704de8090d43.jpg,copied,matched
trentino/Gais01,gais.pdf,0.original_foto_schede/trentino/Gais01/gais.pdf,0400619120,410,863fca31-1150-42c0-bd79-6927f5eca859,863fca31-1150-42c0-bd79-6927f5eca859.png,1.output_png_schede/863fca31-1150-42c0-bd79-6927f5eca859.png,already_exists,3,4a851899-6d42-40e6-b167-bfa209eda41f.jpg,0.original_foto_schede/trentino/Gais01/4a851899-6d42-40e6-b167-bfa209eda41f.jpg,863fca31-1150-42c0-bd79-6927f5eca859.jpg,2.output_images_random/863fca31-1150-42c0-bd79-6927f5eca859.jpg,copied,matched
trentino/maso01,maso01.pdf,0.original_foto_schede/trentino/maso01/maso01.pdf,0400619517,21835,3353da4e-1c65-4dbc-b189-1b6cb6f3383e,3353da4e-1c65-4dbc-b189-1b6cb6f3383e.png,1.output_png_schede/3353da4e-1c65-4dbc-b189-1b6cb6f3383e.png,already_exists,11,fba20807-1774-4e96-bb4f-85eb746b9ea7.JPG,0.original_foto_schede/trentino/maso01/fba20807-1774-4e96-bb4f-85eb746b9ea7.JPG,3353da4e-1c65-4dbc-b189-1b6cb6f3383e.jpg,2.output_images_random/3353da4e-1c65-4dbc-b189-1b6cb6f3383e.jpg,copied,matched
trentino/maso02,maso02.pdf,0.original_foto_schede/trentino/maso02/maso02.pdf,0400619166,657,c7417bfe-5eb8-4265-b439-7e3f55afee77,c7417bfe-5eb8-4265-b439-7e3f55afee77.png,1.output_png_schede/c7417bfe-5eb8-4265-b439-7e3f55afee77.png,already_exists,4,89b32cc7-147a-4ebd-8c22-9eff7acb7073.jpg,0.original_foto_schede/trentino/maso02/89b32cc7-147a-4ebd-8c22-9eff7acb7073.jpg,c7417bfe-5eb8-4265-b439-7e3f55afee77.jpg,2.output_images_random/c7417bfe-5eb8-4265-b439-7e3f55afee77.jpg,copied,matched
trentino/palu01,palu.pdf,0.original_foto_schede/trentino/palu01/palu.pdf,0400620662,35454,83d96095-6b04-410c-903c-79b635d4a315,83d96095-6b04-410c-903c-79b635d4a315.png,1.output_png_schede/83d96095-6b04-410c-903c-79b635d4a315.png,already_exists,4,426d8dba-5799-4912-9cad-7d186581a940.jpg,0.original_foto_schede/trentino/palu01/426d8dba-5799-4912-9cad-7d186581a940.jpg,83d96095-6b04-410c-903c-79b635d4a315.jpg,2.output_images_random/83d96095-6b04-410c-903c-79b635d4a315.jpg,copied,matched
umbria/1000228587_Collazzone_EDANN_scala seterna_S.Donato1,1000228587_Collazzone_EDANN_scala seterna_S.Donato1.pdf,0.original_foto_schede/umbria/1000228587_Collazzone_EDANN_scala seterna_S.Donato1/1000228587_Collazzone_EDANN_scala seterna_S.Donato1.pdf,1000228587,2193,515ccbf6-c86a-481d-b3f1-5878e1d56f8e,515ccbf6-c86a-481d-b3f1-5878e1d56f8e.png,1.output_png_schede/515ccbf6-c86a-481d-b3f1-5878e1d56f8e.png,already_exists,6,PG_Collazione_San Donato_I_Annesso.JPG,0.original_foto_schede/umbria/1000228587_Collazzone_EDANN_scala seterna_S.Donato1/PG_Collazione_San Donato_I_Annesso.JPG,515ccbf6-c86a-481d-b3f1-5878e1d56f8e.jpg,2.output_images_random/515ccbf6-c86a-481d-b3f1-5878e1d56f8e.jpg,copied,matched
umbria/1000228590_Collazzone_EDANN_scala esterna_coperta_Ponticelli,1000228590_Collazzone_EDANN_scala esterna_coperta_Ponticelli.pdf,0.original_foto_schede/umbria/1000228590_Collazzone_EDANN_scala esterna_coperta_Ponticelli/1000228590_Collazzone_EDANN_scala esterna_coperta_Ponticelli.pdf,1000228590,2196,343eb433-0359-4ee3-8774-80d722bc5a0a,343eb433-0359-4ee3-8774-80d722bc5a0a.png,1.output_png_schede/343eb433-0359-4ee3-8774-80d722bc5a0a.png,already_exists,6,PG_Collazione_Casa_Ponticelli_Prospetto_Nord.JPG,0.original_foto_schede/umbria/1000228590_Collazzone_EDANN_scala esterna_coperta_Ponticelli/PG_Collazione_Casa_Ponticelli_Prospetto_Nord.JPG,343eb433-0359-4ee3-8774-80d722bc5a0a.jpg,2.output_images_random/343eb433-0359-4ee3-8774-80d722bc5a0a.jpg,copied,matched
umbria/1000228595_Giano dell_Umbria_EDSIN_casale_S.Felice,1000228595_Giano dell_Umbria_EDSIN_casale_S.Felice.pdf,0.original_foto_schede/umbria/1000228595_Giano dell_Umbria_EDSIN_casale_S.Felice/1000228595_Giano dell_Umbria_EDSIN_casale_S.Felice.pdf,1000228595,2199,df12cee0-08ee-4e54-8704-c11e2b0650be,df12cee0-08ee-4e54-8704-c11e2b0650be.png,1.output_png_schede/df12cee0-08ee-4e54-8704-c11e2b0650be.png,already_exists,5,PG_Giano_dell_Umbria_Casa_San_Felice_Prospetto_Ovest.JPG,0.original_foto_schede/umbria/1000228595_Giano dell_Umbria_EDSIN_casale_S.Felice/PG_Giano_dell_Umbria_Casa_San_Felice_Prospetto_Ovest.JPG,df12cee0-08ee-4e54-8704-c11e2b0650be.jpg,2.output_images_random/df12cee0-08ee-4e54-8704-c11e2b0650be.jpg,copied,matched
umbria/1000228599_Giano dell_Umbria_EDANN_scala esterna testata_Baiollo,1000228599_Giano dell_Umbria_EDANN_scala esterna_Baiollo.pdf,0.original_foto_schede/umbria/1000228599_Giano dell_Umbria_EDANN_scala esterna testata_Baiollo/1000228599_Giano dell_Umbria_EDANN_scala esterna_Baiollo.pdf,,,,,,,0,,,,,,no_matching_iccd_code
umbria/1000228661_TR_Avigliano Umbro_EDANN_padiglione,1000228661_EDANN_padiglione.pdf,0.original_foto_schede/umbria/1000228661_TR_Avigliano Umbro_EDANN_padiglione/1000228661_EDANN_padiglione.pdf,1000228661,6054,3f05f86a-4a1e-48ee-b884-0bcaff4512c2,3f05f86a-4a1e-48ee-b884-0bcaff4512c2.png,1.output_png_schede/3f05f86a-4a1e-48ee-b884-0bcaff4512c2.png,already_exists,10,TR_Avigliano Umbro_C_Piana_I_contesto.jpg,0.original_foto_schede/umbria/1000228661_TR_Avigliano Umbro_EDANN_padiglione/TR_Avigliano Umbro_C_Piana_I_contesto.jpg,3f05f86a-4a1e-48ee-b884-0bcaff4512c2.jpg,2.output_images_random/3f05f86a-4a1e-48ee-b884-0bcaff4512c2.jpg,copied,matched
umbria/1000228730_Castiglione Lago_COM_Corte rurale aperta,Collelungo_COM_corte rurale aperta.pdf,0.original_foto_schede/umbria/1000228730_Castiglione Lago_COM_Corte rurale aperta/Collelungo_COM_corte rurale aperta.pdf,1000228730,26068,f14a8eac-61cb-461b-a99d-8e59bfac223b,f14a8eac-61cb-461b-a99d-8e59bfac223b.png,1.output_png_schede/f14a8eac-61cb-461b-a99d-8e59bfac223b.png,already_exists,9,PG_Castiglion_del_Lago_Collelungo_Abitazione_01_Prospetto_Nord_Est.JPG,0.original_foto_schede/umbria/1000228730_Castiglione Lago_COM_Corte rurale aperta/PG_Castiglion_del_Lago_Collelungo_Abitazione_01_Prospetto_Nord_Est.JPG,f14a8eac-61cb-461b-a99d-8e59bfac223b.jpg,2.output_images_random/f14a8eac-61cb-461b-a99d-8e59bfac223b.jpg,copied,matched
umbria/1000228747_Todi_scala esterna_Casa Mandreola,1000228747_Todi_scala esterna_Casa Mandreola.pdf,0.original_foto_schede/umbria/1000228747_Todi_scala esterna_Casa Mandreola/1000228747_Todi_scala esterna_Casa Mandreola.pdf,1000228747,6083,f089a27d-3359-4b76-bc80-6fb29fe5516e,f089a27d-3359-4b76-bc80-6fb29fe5516e.png,1.output_png_schede/f089a27d-3359-4b76-bc80-6fb29fe5516e.png,already_exists,5,PG_Todi_Casa_Mandreoli_Prospetto_Est (1).JPG,0.original_foto_schede/umbria/1000228747_Todi_scala esterna_Casa Mandreola/PG_Todi_Casa_Mandreoli_Prospetto_Est (1).JPG,f089a27d-3359-4b76-bc80-6fb29fe5516e.jpg,2.output_images_random/f089a27d-3359-4b76-bc80-6fb29fe5516e.jpg,copied,matched
umbria/1000228779_TR_Avigliano Umbro_EDSING_scala esterna,Avigliano Umbro_EDSING_scala esterna.pdf,0.original_foto_schede/umbria/1000228779_TR_Avigliano Umbro_EDSING_scala esterna/Avigliano Umbro_EDSING_scala esterna.pdf,1000228779,6104,5aa2239b-19c4-42b4-b42d-208ac42d79a4,5aa2239b-19c4-42b4-b42d-208ac42d79a4.png,1.output_png_schede/5aa2239b-19c4-42b4-b42d-208ac42d79a4.png,already_exists,5,TR_Avigliano_C_Pescara_Angolo NE.jpg,0.original_foto_schede/umbria/1000228779_TR_Avigliano Umbro_EDSING_scala esterna/TR_Avigliano_C_Pescara_Angolo NE.jpg,5aa2239b-19c4-42b4-b42d-208ac42d79a4.jpg,2.output_images_random/5aa2239b-19c4-42b4-b42d-208ac42d79a4.jpg,copied,matched
umbria/1000229028_Gualdo Tadino_EDSING_scala esterna_Col di Golfo,1000229028_Gualdo Tadino_EDSING_scala esterna_Col di Golfo.pdf,0.original_foto_schede/umbria/1000229028_Gualdo Tadino_EDSING_scala esterna_Col di Golfo/1000229028_Gualdo Tadino_EDSING_scala esterna_Col di Golfo.pdf,1000229028,3713,6b8482d8-3ab9-42e2-8051-106d3514abe6,6b8482d8-3ab9-42e2-8051-106d3514abe6.png,1.output_png_schede/6b8482d8-3ab9-42e2-8051-106d3514abe6.png,already_exists,12,PG_Gualdo_Tadino_Col_di_Golfo_Abitazione_01_Prospetto_Nord_Est.JPG,0.original_foto_schede/umbria/1000229028_Gualdo Tadino_EDSING_scala esterna_Col di Golfo/PG_Gualdo_Tadino_Col_di_Golfo_Abitazione_01_Prospetto_Nord_Est.JPG,6b8482d8-3ab9-42e2-8051-106d3514abe6.jpg,2.output_images_random/6b8482d8-3ab9-42e2-8051-106d3514abe6.jpg,copied,matched
umbria/1000229043_Fossato di Vico_EDANN_casale_Fornace,1000229043_Fossato di Vico_EDANN_casale_Fornace.pdf,0.original_foto_schede/umbria/1000229043_Fossato di Vico_EDANN_casale_Fornace/1000229043_Fossato di Vico_EDANN_casale_Fornace.pdf,1000229043,5922,1404af67-0424-48c0-a693-7378663fa09b,1404af67-0424-48c0-a693-7378663fa09b.png,1.output_png_schede/1404af67-0424-48c0-a693-7378663fa09b.png,already_exists,12,PG_Fossato_di_Vico_Casa_Fornace_Contesto.JPG,0.original_foto_schede/umbria/1000229043_Fossato di Vico_EDANN_casale_Fornace/PG_Fossato_di_Vico_Casa_Fornace_Contesto.JPG,1404af67-0424-48c0-a693-7378663fa09b.jpg,2.output_images_random/1404af67-0424-48c0-a693-7378663fa09b.jpg,copied,matched
umbria/1000229118_Montegabbione_EDANN_scalaesterna,Casa Vecchia_EDANN_casa a scala esterna.pdf,0.original_foto_schede/umbria/1000229118_Montegabbione_EDANN_scalaesterna/Casa Vecchia_EDANN_casa a scala esterna.pdf,1000229118,11942,64dd18d9-fe08-4151-a8b9-ac49cee5a71f,64dd18d9-fe08-4151-a8b9-ac49cee5a71f.png,1.output_png_schede/64dd18d9-fe08-4151-a8b9-ac49cee5a71f.png,already_exists,9,TR_Montegabbione_C_Vecchia_ortofoto.JPG,0.original_foto_schede/umbria/1000229118_Montegabbione_EDANN_scalaesterna/TR_Montegabbione_C_Vecchia_ortofoto.JPG,64dd18d9-fe08-4151-a8b9-ac49cee5a71f.jpg,2.output_images_random/64dd18d9-fe08-4151-a8b9-ac49cee5a71f.jpg,copied,matched
umbria/1000229201_Scheggia a Pascelupo_EDSING_scala esterna_Forca Lupara,1000229201_Scheggia a Pascelupo_EDSING_scala esterna_Forca Lupara.pdf,0.original_foto_schede/umbria/1000229201_Scheggia a Pascelupo_EDSING_scala esterna_Forca Lupara/1000229201_Scheggia a Pascelupo_EDSING_scala esterna_Forca Lupara.pdf,1000229201,21318,7940f33c-992c-4764-8029-c35de508987f,7940f33c-992c-4764-8029-c35de508987f.png,1.output_png_schede/7940f33c-992c-4764-8029-c35de508987f.png,already_exists,21,PG_SCHEGGIA_FORCALUPARA_Prospetto_Est.JPG,0.original_foto_schede/umbria/1000229201_Scheggia a Pascelupo_EDSING_scala esterna_Forca Lupara/PG_SCHEGGIA_FORCALUPARA_Prospetto_Est.JPG,7940f33c-992c-4764-8029-c35de508987f.jpg,2.output_images_random/7940f33c-992c-4764-8029-c35de508987f.jpg,copied,matched
umbria/1000229203_Sigillo_EDSING_scala esterna_S.Maria,1000229203_Sigillo_EDSING_scala esterna_S.Maria.pdf,0.original_foto_schede/umbria/1000229203_Sigillo_EDSING_scala esterna_S.Maria/1000229203_Sigillo_EDSING_scala esterna_S.Maria.pdf,1000229203,1625,91191664-e7bb-4a8d-ad0e-d6e56cde829b,91191664-e7bb-4a8d-ad0e-d6e56cde829b.png,1.output_png_schede/91191664-e7bb-4a8d-ad0e-d6e56cde829b.png,already_exists,9,PG_SIGILLO_CASA S.MARIA_Scala esterna.JPG,0.original_foto_schede/umbria/1000229203_Sigillo_EDSING_scala esterna_S.Maria/PG_SIGILLO_CASA S.MARIA_Scala esterna.JPG,91191664-e7bb-4a8d-ad0e-d6e56cde829b.jpg,2.output_images_random/91191664-e7bb-4a8d-ad0e-d6e56cde829b.jpg,copied,matched
umbria/1000229226_Gubbio_EDING_scala esterna_Val di Sasso,1000229226_Gubbio_EDING_scala esterna_Val di Sasso.pdf,0.original_foto_schede/umbria/1000229226_Gubbio_EDING_scala esterna_Val di Sasso/1000229226_Gubbio_EDING_scala esterna_Val di Sasso.pdf,,,,,,,0,,,,,,no_matching_iccd_code
umbria/1000229244_Gubbio_EDANN_scala estrna_Ponte di ferro,1000229244_Gubbio_EDANN_scala estrna_Ponte di ferro.pdf,0.original_foto_schede/umbria/1000229244_Gubbio_EDANN_scala estrna_Ponte di ferro/1000229244_Gubbio_EDANN_scala estrna_Ponte di ferro.pdf,1000229244,8089,0092caaa-f4cc-4c17-8bc5-e20cbe059637,0092caaa-f4cc-4c17-8bc5-e20cbe059637.png,1.output_png_schede/0092caaa-f4cc-4c17-8bc5-e20cbe059637.png,already_exists,8,PG_GUBBIO_CASA_PONTE_DI_FERRO_Prospetto_Nord_Ovest.JPG,0.original_foto_schede/umbria/1000229244_Gubbio_EDANN_scala estrna_Ponte di ferro/PG_GUBBIO_CASA_PONTE_DI_FERRO_Prospetto_Nord_Ovest.JPG,0092caaa-f4cc-4c17-8bc5-e20cbe059637.jpg,2.output_images_random/0092caaa-f4cc-4c17-8bc5-e20cbe059637.jpg,copied,matched
umbria/1000229273_Spello_EDANN_scala esterna_Trinita,1000229273_Spello_EDANN_scala esterna_Trinita.pdf,0.original_foto_schede/umbria/1000229273_Spello_EDANN_scala esterna_Trinita/1000229273_Spello_EDANN_scala esterna_Trinita.pdf,1000229273,30829,e692307b-c8fa-450f-aee0-c16c7f252690,e692307b-c8fa-450f-aee0-c16c7f252690.png,1.output_png_schede/e692307b-c8fa-450f-aee0-c16c7f252690.png,already_exists,11,PG_Spello_Casa_Trinità_NO.JPG,0.original_foto_schede/umbria/1000229273_Spello_EDANN_scala esterna_Trinita/PG_Spello_Casa_Trinità_NO.JPG,e692307b-c8fa-450f-aee0-c16c7f252690.jpg,2.output_images_random/e692307b-c8fa-450f-aee0-c16c7f252690.jpg,copied,matched
umbria/1000229441_Gubbio_EDANN_scala esterna_casa Ponte,1000229441_Gubbio_EDANN_scala esterna_casa Ponte.pdf,0.original_foto_schede/umbria/1000229441_Gubbio_EDANN_scala esterna_casa Ponte/1000229441_Gubbio_EDANN_scala esterna_casa Ponte.pdf,1000229441,30426,ab292c7e-31d3-4631-be77-a1a6065aac82,ab292c7e-31d3-4631-be77-a1a6065aac82.png,1.output_png_schede/ab292c7e-31d3-4631-be77-a1a6065aac82.png,already_exists,13,PG_Gubbio_Casa_Ponte_Annesso_02_Prospetto_Est.JPG,0.original_foto_schede/umbria/1000229441_Gubbio_EDANN_scala esterna_casa Ponte/PG_Gubbio_Casa_Ponte_Annesso_02_Prospetto_Est.JPG,ab292c7e-31d3-4631-be77-a1a6065aac82.jpg,2.output_images_random/ab292c7e-31d3-4631-be77-a1a6065aac82.jpg,copied,matched
umbria/1000237567_TR_Montefranco_EDSING_scala esterna_Macelleto,1000237567_TR_Montefranco_EDSING_scala esterna_Macelleto.pdf,0.original_foto_schede/umbria/1000237567_TR_Montefranco_EDSING_scala esterna_Macelleto/1000237567_TR_Montefranco_EDSING_scala esterna_Macelleto.pdf,1000237567,30120,08ebab92-b104-499d-b1d5-f32a66ee53a6,08ebab92-b104-499d-b1d5-f32a66ee53a6.png,1.output_png_schede/08ebab92-b104-499d-b1d5-f32a66ee53a6.png,already_exists,8,TR_Montefranco_C_ Macelleto_prospetto nord 2.JPG,0.original_foto_schede/umbria/1000237567_TR_Montefranco_EDSING_scala esterna_Macelleto/TR_Montefranco_C_ Macelleto_prospetto nord 2.JPG,08ebab92-b104-499d-b1d5-f32a66ee53a6.jpg,2.output_images_random/08ebab92-b104-499d-b1d5-f32a66ee53a6.jpg,copied,matched
umbria/1000237619_Spoleto_EDSING_padiglione_Mane,1000237619_Spoleto_EDSING_padiglione_Mane.pdf,0.original_foto_schede/umbria/1000237619_Spoleto_EDSING_padiglione_Mane/1000237619_Spoleto_EDSING_padiglione_Mane.pdf,1000237619,36805,97a4681a-a5cf-4608-9387-d33cf061dd48,97a4681a-a5cf-4608-9387-d33cf061dd48.png,1.output_png_schede/97a4681a-a5cf-4608-9387-d33cf061dd48.png,already_exists,5,PG_Spoleto_C_Mane_Angolo SO.jpg,0.original_foto_schede/umbria/1000237619_Spoleto_EDSING_padiglione_Mane/PG_Spoleto_C_Mane_Angolo SO.jpg,97a4681a-a5cf-4608-9387-d33cf061dd48.jpg,2.output_images_random/97a4681a-a5cf-4608-9387-d33cf061dd48.jpg,copied,matched
umbria/1000237621_Spoleto_EDANN_casa con torre_Mogliano,1000237621_Spoleto_EDANN_casa con torre_Mogliano.pdf,0.original_foto_schede/umbria/1000237621_Spoleto_EDANN_casa con torre_Mogliano/1000237621_Spoleto_EDANN_casa con torre_Mogliano.pdf,1000237621,36912,ca9e334c-226f-4ea3-ba52-4110d5cb1549,ca9e334c-226f-4ea3-ba52-4110d5cb1549.png,1.output_png_schede/ca9e334c-226f-4ea3-ba52-4110d5cb1549.png,already_exists,6,PG_Spoleto_C_Mogliano_eidotipo.jpg,0.original_foto_schede/umbria/1000237621_Spoleto_EDANN_casa con torre_Mogliano/PG_Spoleto_C_Mogliano_eidotipo.jpg,ca9e334c-226f-4ea3-ba52-4110d5cb1549.jpg,2.output_images_random/ca9e334c-226f-4ea3-ba52-4110d5cb1549.jpg,copied,matched
umbria/1000237642_Spoleto_EDANN_casolare_S Antonio,1000237642_Spoleto_EDANN_casolare_S Antonio.pdf,0.original_foto_schede/umbria/1000237642_Spoleto_EDANN_casolare_S Antonio/1000237642_Spoleto_EDANN_casolare_S Antonio.pdf,1000237642,32805,f371d180-aca4-4804-9efe-ca85cbc6b247,f371d180-aca4-4804-9efe-ca85cbc6b247.png,1.output_png_schede/f371d180-aca4-4804-9efe-ca85cbc6b247.png,already_exists,7,PG_Spoleto_C_S_Antonio_prospetto Nord.jpg,0.original_foto_schede/umbria/1000237642_Spoleto_EDANN_casolare_S Antonio/PG_Spoleto_C_S_Antonio_prospetto Nord.jpg,f371d180-aca4-4804-9efe-ca85cbc6b247.jpg,2.output_images_random/f371d180-aca4-4804-9efe-ca85cbc6b247.jpg,copied,matched
umbria/1000237655_Spoleto_EDANN_scala esterna_Trignano,1000237655_Spoleto_EDANN_scala esterna_Trignano.pdf,0.original_foto_schede/umbria/1000237655_Spoleto_EDANN_scala esterna_Trignano/1000237655_Spoleto_EDANN_scala esterna_Trignano.pdf,1000237655,34256,5dbb0ef7-1517-4dde-93e1-43b05fc0f192,5dbb0ef7-1517-4dde-93e1-43b05fc0f192.png,1.output_png_schede/5dbb0ef7-1517-4dde-93e1-43b05fc0f192.png,already_exists,6,PG_Spoleto_C_Trignano_contesto.jpg,0.original_foto_schede/umbria/1000237655_Spoleto_EDANN_scala esterna_Trignano/PG_Spoleto_C_Trignano_contesto.jpg,5dbb0ef7-1517-4dde-93e1-43b05fc0f192.jpg,2.output_images_random/5dbb0ef7-1517-4dde-93e1-43b05fc0f192.jpg,copied,matched
umbria/1000237665_Tuoro Trasimeno_EDANN_scala esterna_Casa Valromana,PG_Tuoro_Sul_Trasimeno_Casa_Val_Romana_Eidotipo.pdf,0.original_foto_schede/umbria/1000237665_Tuoro Trasimeno_EDANN_scala esterna_Casa Valromana/PG_Tuoro_Sul_Trasimeno_Casa_Val_Romana_Eidotipo.pdf,,,,,,,0,,,,,,no_matching_iccd_code
umbria/1000237687_Spoleto_EDSING_scala esterna coperta loggia_Del Rio,1000237687_Spoleto_EDSING_scala esterna_Del Rio.pdf,0.original_foto_schede/umbria/1000237687_Spoleto_EDSING_scala esterna coperta loggia_Del Rio/1000237687_Spoleto_EDSING_scala esterna_Del Rio.pdf,1000237687,37753,a1405799-5d60-4370-9ba0-494d1729cbe3,a1405799-5d60-4370-9ba0-494d1729cbe3.png,1.output_png_schede/a1405799-5d60-4370-9ba0-494d1729cbe3.png,already_exists,5,PG_Spoleto_C_Del_Rio_contesto.jpg,0.original_foto_schede/umbria/1000237687_Spoleto_EDSING_scala esterna coperta loggia_Del Rio/PG_Spoleto_C_Del_Rio_contesto.jpg,a1405799-5d60-4370-9ba0-494d1729cbe3.jpg,2.output_images_random/a1405799-5d60-4370-9ba0-494d1729cbe3.jpg,copied,matched
